synergy	colval
-57.7322433706	12.3997222222
-83.8727201278	13.6439903846
-8.17258355527	3.48
-89.0652349544	17.1099903846
-6.71152763068	1.785
-18.1943857254	6.73666666667
-93.8056669434	22.5849305556
-65.8091052685	9.38770833333
-26.0390135077	9.55222222222
-76.1058331624	13.8847083333
-23.7951739313	3.405
-30.2597507874	8.45305555556
-20.126245012	10.522
-37.1173327129	10.7016666667
-74.928959253	10.071375
-51.7346781122	11.3536666667
-48.9379926963	8.22770833333
-38.2382003495	4.32833333333
-121.509973747	39.7910416667
-73.4734236998	21.907375
-7.23474679549	5.755
-97.9067270895	16.8288194444
-27.5726743481	12.8741666667
-53.5674145893	15.195
-57.4646149743	7.50899038462
-69.6979168242	11.9567222222
-18.5083490389	3.445
-72.3168122308	15.7902777778
-37.0437895142	6.8125
-29.9235008819	4.58
-53.0768440642	11.769375
-7.22547303261	3.235
-63.6979143175	8.60628205128
-56.2776689329	10.0410416667
-44.413986554	9.48722222222
-98.343267533	84.6620459402
-45.0478527242	9.68944444444
-88.7544661795	22.9150598291
-113.850540658	34.7498237179
-20.2165960272	5.68
-65.4641848587	14.4085416667
-20.2596767963	2.76166666667
-52.2705445748	6.43228205128
-68.0854555261	9.98159722222
-81.8042150841	22.0554861111
-119.164563553	62.5306570513
-75.8736675881	25.0612820513
-39.4780023232	8.06777777778
-36.1028911017	4.38166666667
-89.489109603	14.9201014957
-65.8551804972	10.0165972222
-66.3008817531	9.17961538462
-47.9247514951	5.164375
-53.4818959512	10.6096153846
-69.5436600743	17.8419444444
-81.5398990582	13.311875
-58.7463264368	15.9627777778
-77.4483650951	11.6552083333
-45.7214736381	9.98277777778
-74.6176704493	24.4977083333
-45.6987259134	10.9936666667
-98.1391066008	110.960934829
-21.8229207087	3.215
-62.3937101213	7.109375
-97.4326512489	22.8887083333
-90.8242214921	19.5488194444
-0.878348275437	6.24
-99.2120002645	27.6111014957
-96.2633751059	19.0360416667
-107.030137697	26.2500598291
-75.592050892	17.1471153846
-100.201928599	20.2293237179
-61.5108670003	14.0677777778
-30.4501894422	8.59
-58.8300463866	10.2742222222
-45.2185581682	7.29628205128
-30.5066065942	3.5475
-40.0777777532	8.10770833333
-31.2073389175	4.69416666667
-73.7217851162	12.0974305556
-76.3558083881	11.6304861111
-24.6793055492	5.93961538462
-106.490823402	48.4454861111
-71.3733076572	10.4940972222
-98.421056263	19.0977083333
-5.86754524977	2.69
-65.68143811	11.2130555556
-36.0536774576	8.37833333333
-57.9058991594	9.02743055556
-35.6913655254	12.065
-57.9431207116	12.736875
-95.3855230909	16.1199305556
-103.842031396	24.0619903846
-63.011288988	12.3083333333
-44.9228036912	13.82
-101.13749444	15.9902083333
-84.4472397867	12.6204861111
-67.5204465016	10.494375
-71.4053421459	11.3607264957
-120.650685059	54.0150459402
-113.485339757	36.1131153846
-101.357474433	21.5702083333
-41.5701399954	7.40722222222
-52.1341008759	10.6966153846
-10.6780741026	6.5
-94.4463773077	34.5112126068
-118.096265458	29.6044903846
-66.449747009	9.601875
-35.8547577877	7.71111111111
-37.0217607677	5.84277777778
-120.003741633	88.3509348291
-84.8015661864	20.1186111111
-108.731176149	13.9473237179
-54.0964221217	9.775
-125.614042141	100.12204594
-33.5421484438	2.314375
-95.3362287143	32.3622126068
-74.8333934118	12.3927083333
-2.37471962038	2.45
-54.5666799841	6.56628205128
-40.0476322606	6.96722222222
-87.1154324775	16.046875
-102.352927833	22.2139903846
-106.589516219	15.8173237179
-25.8417051512	5.585
-82.5475885256	15.296875
-68.426043289	13.9329487179
-105.334750481	26.4452638889
-39.4621884603	9.20611111111
-84.8404124099	12.2940972222
-42.8231204623	9.72666666667
-115.232868495	53.9406570513
-88.0881071757	14.2549305556
-122.331697199	55.4406570513
-76.6801338343	24.3877777778
-105.995791268	97.0180459402
-76.3719387951	13.0223237179
-32.0785855786	8.795
-0.689893318147	0.3
-68.7450346689	12.9241666667
-119.918164033	44.9506153846
-76.8095894973	13.5961709402
-73.1041518795	9.18270833333
-63.6987772916	4.89270833333
-80.457698163	25.122
-4.17114450288	2.01
-78.1259818453	17.0377083333
-82.104860894	8.43899038462
-88.7955393159	21.3154861111
-17.3071698305	7.51616666667
-47.6917804848	3.57666666667
-67.2137094848	17.0208333333
-101.009057077	48.6787126068
-61.8365448025	14.0774861111
-24.3424883221	5.52333333333
-119.051941844	42.1686570513
-98.3558261849	24.0959305556
-43.7255053682	6.64128205128
-108.749286474	22.4640972222
-100.798845494	28.6091527778
-9.93181888711	3.06
-77.0446654679	15.4727083333
-60.6581073204	7.51270833333
-42.1735659193	15.456
-104.133955462	36.0837126068
-58.7466981665	8.67659722222
-64.2821845048	6.7385042735
-119.836819259	54.0956570513
-77.2503482092	16.8727083333
-47.4008012764	12.5718376068
-80.3540382474	8.05
-100.092547802	30.9822126068
-113.536315227	39.8903792735
-34.7096975162	2.28
-98.3607104845	31.0698931624
-98.8214714149	115.20004594
-32.7221283566	8.08444444444
-54.4032361998	9.92104166667
-62.0474070336	10.3352222222
-25.7317031434	7.54722222222
-5.79794862863	1.06
-55.8501116493	14.5356153846
-25.6761404277	8.14833333333
-81.3789233538	9.30048611111
-86.4890986678	25.586875
-100.325360387	33.8645459402
-119.055679333	34.7326014957
-106.840264075	25.6523237179
-36.1903456813	4.504375
-76.0741183899	12.355
-57.360122645	6.80548611111
-81.5921824262	20.5871709402
-37.3770294394	9.67866666667
-60.8255085794	18.6202777778
-49.5807016915	6.77961538462
-95.1787194423	25.6362126068
-23.1063716978	8.345
-43.8135329057	7.49104166667
-33.1446094919	10.0130555556
-81.4317604867	17.1539903846
-6.31836701379	4.791
-86.5447172484	19.6552083333
-64.4862079666	7.38461538462
-12.3866522918	4.08111111111
-50.038991601	4.87666666667
-75.6076937846	21.5831153846
-116.700944488	82.2728792735
-55.5271380798	8.92965277778
-45.6057877604	9.55722222222
-98.8381877002	23.2344305556
-75.1025741349	20.2893376068
-85.2962977824	14.0173237179
-88.967779857	19.0682638889
-21.1755289624	7.20666666667
-46.88764564	12.4060416667
-118.611178271	44.1612126068
-72.2788999473	18.0075
-30.9674194555	5.32166666667
-46.6264919661	8.55283760684
-63.2940225797	8.37833333333
-28.3613334269	9.442
-46.1743475618	12.3791111111
-98.608827199	23.5343333333
-73.2819431608	12.3507264957
-29.3984603855	5.47461538462
-108.817047934	74.7703237179
-126.723297832	84.1534487179
-98.8267262637	23.2233237179
-9.07061802669	2.05666666667
-24.6968208268	5.73
-40.9935451085	3.33461538462
-75.393085651	14.9457264957
-58.3290178574	8.70604166667
-112.291691931	40.3108237179
-62.8781794956	9.14883760684
-29.8148768684	5.53811111111
-50.4343322972	4.101875
-111.89374366	32.0206570513
-59.4856555542	9.59166666667
-122.029321806	80.5455459402
-32.3711305486	8.11866666667
-85.3310084822	31.4032638889
-64.4833870291	8.90433760684
-71.2547868333	14.149375
-0.929908977024	1.2
-39.1033132303	7.45961538462
-10.8026673684	3.82
-56.0798309436	9.38659722222
-9.78856237302	3.19
-92.5782100231	29.9076153846
-93.6282625431	21.1304861111
-59.6502372521	10.7996153846
-86.2385592538	16.3112126068
-5.53957277001	3.52416666667
-80.6240231194	14.2415972222
-76.4487322173	8.85583333333
-59.3206841985	18.4904487179
-105.133526359	57.3339487179
-109.338781378	32.6516570513
-104.785104213	37.6920459402
-95.1706269434	22.9023931624
-24.3629762381	2.68222222222
-100.00550323	104.83404594
-45.6726476341	5.91604166667
-40.3411401786	5.98333333333
-29.1295150682	12.63
-80.7558194335	11.9427083333
-113.006948887	32.2814903846
-28.6997969613	6.25111111111
-60.561301572	8.93166666667
-8.88420045893	3.15
-31.467711107	5.48555555556
-75.6087431013	11.5377083333
-106.367532194	41.1437126068
-36.7581933321	7.61311111111
-96.8698636274	19.6101014957
-112.192202504	22.6573237179
-54.4209360304	9.71472222222
-56.3779642087	10.9502083333
-68.7351410182	13.914375
-13.8765090968	4.66
-36.1507981635	8.969375
-123.596149525	30.8767681624
-35.6190746296	5.6
-62.8309806954	16.1462820513
-3.84263165299	3.09
-86.197615191	14.7964903846
-98.6818461899	10.6989903846
-77.4366434922	15.9677083333
-36.9093538945	6.47933333333
-100.519602209	33.9922126068
-101.921537734	23.1002083333
0.227894918228	3.46
-69.0834605759	8.91770833333
-22.0617591091	6.97416666667
-78.006594967	23.0943333333
-108.173973254	42.8667126068
-24.579197423	2.59461538462
-90.0111900452	10.7196153846
-36.6879410403	6.48166666667
-96.8435219154	27.4906570513
-111.539257736	51.9170459402
-72.1523182155	18.3460416667
-68.6725243608	12.5904861111
-67.6955977665	17.5941666667
-41.4372600502	4.71666666667
-24.5302039765	3.41111111111
-81.8656855095	13.4277083333
-46.1768889982	5.95166666667
-92.8116073554	28.8789487179
-93.2283321	23.6321527778
-46.8750219903	9.92494871795
-115.399239295	32.4056570513
-100.67655324	26.9058237179
-93.865668537	19.7985042735
-105.808677171	30.9946153846
-4.38121829245	4.785
-110.843135307	38.5380459402
-69.7701960383	16.3060416667
-36.8587799703	9.326
-72.9839886985	11.5252083333
-117.763355837	46.2381570513
-52.7201020622	14.98
-86.523898595	17.8104861111
-38.8285144894	8.93166666667
-41.6474203804	5.134375
-40.922394586	12.665
-114.025503654	70.1231153846
-79.1856368729	17.4929305556
-94.5250704415	19.0864903846
-70.8498474407	13.4821527778
-40.0081419906	6.70666666667
-43.8891541441	11.5311111111
-68.44649174	12.8060416667
-41.4046523636	6.28916666667
-102.804262722	31.5597820513
-80.839903454	23.8954861111
-120.343603617	54.4555459402
-12.6890308071	3.29
-98.3821022929	35.8672126068
-73.9427486501	17.3372222222
-32.8127827668	8.245
-47.1203262505	12.4446153846
-61.9511096972	9.33020833333
-38.6118840085	14.1461111111
-39.4264971236	5.10166666667
-56.022349361	9.651875
-67.1367840963	9.18770833333
-82.6854160147	21.0904861111
-83.4099929531	12.3565972222
-51.359166934	10.554375
-122.291316072	60.0358792735
-26.7419615139	6.701
-45.4040387528	4.424375
-43.6549988167	12.4458333333
-20.8728262557	2.03
-84.4941104457	13.3071527778
-39.8537382407	9.23083333333
-115.191387526	20.7078792735
-37.7840137408	6.59166666667
-46.8557329171	10.950375
-38.1170466591	11.5116666667
-27.9892706786	9.61866666667
-33.0007569603	8.35111111111
-117.783429103	67.5306570513
-61.1713839363	10.2616666667
-21.3208617425	4.64222222222
-0.083295360776	0.7
-29.8549333726	6.49
-58.208865531	11.291375
-23.5611852702	3.605
-76.7854354318	14.075
-29.7909220486	6.4
-45.7429670286	8.34283760684
-14.7587627973	6.682
-82.2619232878	20.3404487179
-99.0440082135	26.5377083333
-75.7096019981	13.6485972222
-135.087642272	47.2884305556
-13.6558837102	1.66
-73.4998367602	9.61259722222
