ingredients,rating
"ice-cubes,absolut-vodka,white-wine,soda-water,elderflower-cordial,cucumber,mint-leaf,lime,grapefruit",1
"ice-cubes,absolut-vanilia,milk,cinnamon-syrup,pumpkin-smash,sugar-superfine",43
"ice-cubes,gin,cream,creme-de-menthe-white,nutmeg",50
"ice-cubes,sake,egg,simple-syrup",1
"ice-cubes,absolut-vodka,dry-vermouth,light-rum,gin,lemon,maraschino-berry",10
"ice-cubes,absolut-vodka,lime-juice,raspberry-syrup,lillet-blanc,egg-white",1
"ice-cubes,absolut-vodka,gherkin-water,lime-juice,gherkin,ginger-beer",1
"ice-cubes,dark-rum-of-jamaican-type,sherry,lime-juice",21
"ice-cubes,absolut-vodka,apple-juice,woodruff-syrup,lime-juice,absinthe,mint-leaf",1
"ice-cubes,absolut-vodka,herbal-liqueur-benedictine-dom,cucumber,orange,lime,mint-leaf,ginger-ale",50
"ice-cubes,absolut-vodka,galliano,passionfruit-juice,grapefruit",1
"ice-cubes,absolut-vodka,tonic-water,grape-juice,lime",50
"crushed-ice,ice-cubes,absolut-vodka,mint-leaf,sugar-superfine,lemon",50
"absolut-vodka,white-chocolate-liqueur,creme-de-menthe-white,chocolate",50
"ice-cubes,crushed-ice,absolut-vodka,banana-puree,banana",30
"ice-cubes,absolut-vanilia,cola,lime",100
"ice-cubes,dark-rum-of-jamaican-type,lemon-juice,triple-sec,raspberry-liqueur,simple-syrup,carambola",40
"ice-cubes,aged-rum-of-cuban-type,lime-juice,simple-syrup,bitters,lime,orange",46
"ice-cubes,absolut-vodka,lemon-juice,vanilla-syrup,egg-white,orange-bitters",50
"absolut-citron,red-vermouth,lemon-juice,simple-syrup,peychauds-bitters,orange-bitters,grapefruit",50
"ice-cubes,absolut-karnival-edition,grapefruit-juice,lemon-juice,simple-syrup,red-wine",50
"ice-cubes,absolut-vodka,simple-syrup,cucumber,lime,salt,soda-water",50
"ice-cubes,absolut-vodka,brandy,maple-syrup",50
"ice-cubes,absolut-kurant,cranberry-juice,lime",70
"ice-cubes,crushed-ice,absolut-vanilia,absolut-mandrin,lime-juice,grenadine,guava-juice,lime",38
"ice-cubes,absolut-mandrin,campari,vermouth-sweet,orange",50
"crushed-ice,absolut-vanilia,lemon-juice,jabuticaba,sugar-superfine",65
"ice-cubes,absolut-vodka,pineapple-juice,pineapple",100
"absolut-cilantro,lime",50
"ice-cubes,gin,maraschino-liqueur,triple-sec,vermouth-sweet",40
"ice-cubes,bourbon,lemon-juice,orange-juice,kummel,maraschino-berry",37
"crushed-ice,kahlua,cream",40
"ice-cubes,crushed-ice,absolut-vodka,grapefruit-juice,white-cacao-liqueur",45
"ice-cubes,absolut-citron,lemon-juice,simple-syrup,triple-sec,cucumber",45
"ice-cubes,absolut-vodka,bourbon,cherry-brandy,triple-sec,orange",34
"ice-cubes,sake,cranberry-juice,lime-juice,triple-sec,cranberry",56
"ice-cubes,bourbon,lemon-juice,orange-curacao,egg-white,maraschino-berry",45
"ice-cubes,absolut-vodka,lemon-juice,ginger-beer,mint-leaf",40
"ice-cubes,bourbon,milk",40
"ice-cubes,dry-vermouth,gin,scotch-whisky,absolut-raspberri",16
"ice-cubes,bourbon,gin,bitters,orange-curacao,maraschino-berry",31
"crushed-ice,light-rum,lemon-juice,orange-juice,dark-cacao-liqueur,kahlua,banana",52
"ice-cubes,bourbon,port-red,sherry,simple-syrup,lemon,orange",23
"ice-cubes,cognac,sambuca,egg-white,lemon-juice,simple-syrup",20
"ice-cubes,bourbon,orange-flavored-brandy,vermouth-sweet,lemon-juice,orange-juice",30
"ice-cubes,pineapple-juice,anisette,violet-liqueur,grenadine,soda-water,maraschino-berry,mint-leaf,orange",39
"ice-cubes,bourbon,lime-juice,grenadine",32
"ice-cubes,bourbon,dry-vermouth,lime-juice",20
"ice-cubes,bourbon,dry-vermouth,orange-juice,raspberry-juice",32
"ice-cubes,bourbon,lime-juice,simple-syrup",40
"ice-cubes,bourbon,apricot-brandy,benedictine-dom,italian-vermouth,triple-sec,cherry-brandy",32
"ice-cubes,light-rum,kahlua,chocolate-sauce,milk,cherry",48
"ice-cubes,bourbon,orange-curacao,soda-water,peach",33
"ice-cubes,kahlua,half-and-half,triple-sec,orange",5
"ice-cubes,bourbon,lemon-juice,simple-syrup,soda-water",30
"crushed-ice,bourbon,orange-curacao,simple-syrup,orange,pineapple",50
"ice-cubes,crushed-ice,bourbon,lemon-juice,orange-juice,simple-syrup",54
"ice-cubes,bourbon,lemon-juice,water,simple-syrup,lemon",22
"ice-cubes,bison-grass-flavored-vodka,spiced-rum,apple-juice-fresh-pressed,triple-sec,lemon-juice,runny-honey,simple-syrup",40
"ice-cubes,absolut-100,galliano,orange-juice,orange",50
"ice-cubes,bourbon,dry-vermouth,orange-flavored-brandy,triple-sec,lemon,maraschino-berry",44
"ice-cubes,gin,orange-juice,bitters,vermouth-sweet,maraschino-berry,melons",44
"crushed-ice,absolut-raspberri,raspberry,sugar-superfine",50
"crushed-ice,absolut-raspberri,simple-syrup,raspberry",80
"crushed-ice,absolut-apeach,simple-syrup,creme-de-cassis,lime-juice,peach",47
"absolut-pears,sambuca",29
"ice-cubes,absolut-apeach,pineapple-liqueur,orange-soda,orange,peach",48
"crushed-ice,ice-cubes,absolut-apeach,mango,sugar-superfine",50
"ice-cubes,absolut-apeach,lemon-juice,simple-syrup,soda-water,lemon,peach",43
"crushed-ice,absolut-apeach,lemon-juice,melon,sugar-superfine",50
"ice-cubes,absolut-apeach,simple-syrup,peach",4
"ice-cubes,absolut-apeach,lemonade,lemon",50
"ice-cubes,absolut-apeach,grenadine,orange-juice,maraschino-berry",60
"absolut-ruby-red,grapefruit",40
absolut-raspberri,10
"absolut-peppar,basil,strawberry",25
"ice-cubes,absolut-vodka,lemon-juice,triple-sec",50
"ice-cubes,absolut-apeach,lime-juice,triple-sec,cranberry-juice,lemon",56
"ice-cubes,absolut-vodka,pink-grapefruit-juice,grapefruit",70
"crushed-ice,absolut-citron,pomegranate-juice,pink-grapefruit-juice,lime-juice,passionfruit-syrup,campari,lime",50
"ice-cubes,pink-grapefruit-juice,soda-water,grapefruit",50
"ice-cubes,orange-juice,pink-grapefruit-juice,soda-water,lemon-juice,lemon,orange",50
"ice-cubes,absolut-apeach,chambord,cream,peach-liqueur",68
"ice-cubes,tequila,pink-grapefruit-juice,agave-nectar,soda-water",50
"absolut-vodka,pink-grapefruit-juice,lime-juice,simple-syrup,pink-peppers",50
"crushed-ice,absolut-raspberri,green-apple-liqueur,pink-grapefruit-juice,apple,raspberry",40
"absolut-peppar,tomato",40
"crushed-ice,absolut-apeach,passionfruit,sugar-superfine",50
"ice-cubes,absolut-apeach,strawberry-syrup,passionfruit-juice,lime",52
"ice-cubes,absolut-apeach,grenadine,tonic-water,lime",34
"absolut-apeach,cointrea,honey,apple-juice-hot,orange",65
"ice-cubes,absolut-pears,apricot-brandy,grapefruit-juice,lemon-juice,simple-syrup",51
"ice-cubes,absolut-apeach,lemon-lime-soda,lime",31
"crushed-ice,absolut-berri-acai,pineapple,sugar-superfine,lemon,blueberry",50
"ice-cubes,absolut-berri-acai,lemon-lime-soda,lime",50
"ice-cubes,absolut-citron,simple-syrup,lemongrass",45
"ice-cubes,absolut-apeach,ice-tea,lemon",50
"ice-cubes,absolut-berri-acai,cranberry-juice,apple-juice,lemon",50
"ice-cubes,absolut-berri-acai,lime-juice,cola,lime",50
"ice-cubes,absolut-100,lime-juice,bitter,ginger-beer,lime",60
"ice-cubes,absolut-vodka,kahlua,maraschino-berry",70
"ice-cubes,absolut-vanilia,apple-juice,simple-syrup,lemon-juice,blackberry",50
"ice-cubes,absolut-vodka,vermouth-sweet,cherry-liqueur,orange-juice,cherry",60
"ice-cubes,absolut-kurant,simple-syrup,blueberry",32
"ice-cubes,absolut-berri-acai,simple-syrup,lemon-juice,lemon,blueberry",42
"absolut-apeach,peach-bitters,sugar-cube-white,champagne",84
"absolut-berri-acai,cranberry-juice,triple-sec,lime-juice,orange",50
"ice-cubes,absolut-peppar,chocolate-liqueur,brown-sugar,jalapeno",70
"ice-cubes,absolut-mango,lemon-juice,simple-syrup,egg-white,cinnamon,mango,cinnamon-cane",62
"absolut-berri-acai,lemon-juice,runny-honey,cherry",50
"ice-cubes,absolut-wild-tea,apple-juice,lemon-juice,agave-nectar,strawberry",50
"ice-cubes,absolut-pears,apple-juice,blue-curacao,blackberry",51
"ice-cubes,absolut-100,lemon-juice,limoncello,simple-syrup,basil,tonic-water",58
"ice-cubes,absolut-citron,tonic-water,lime",50
"ice-cubes,crushed-ice,absolut-kurant,cherry-puree,lime-juice,cherry",50
"ice-cubes,absolut-citron,cola,lime",50
"ice-cubes,absolut-citron,tonic-water,lemon",46
"ice-cubes,absolut-citron,simple-syrup,lime-juice,lime",80
"ice-cubes,absolut-citron,lime-juice,syrup-de-gomme,mint-leaf,lime",58
"ice-cubes,absolut-pears,chocolate-liqueur,cream,hazelnut-liqueur,chocolate",53
"ice-cubes,absolut-citron,simple-syrup,lemon-juice,soda-water,mint-leaf",50
"ice-cubes,absolut-pears,pomegranate-juice,simple-syrup",48
"ice-cubes,absolut-ruby-red,cranberry-juice,lime",55
"ice-cubes,absolut-vodka,orange-juice,triple-sec,lemon-lime-soda,orange,mint-leaf",50
"ice-cubes,absolut-pears,simple-syrup,lemon-juice,ginger",60
"absolut-peppar,tomato",20
"ice-cubes,absolut-raspberri,cinnamon-schnapps-liqueur,lemon-juice,raspberry",46
"ice-cubes,absolut-pears,lemon-juice,runny-honey,ginger",68
"ice-cubes,absolut-vodka,lime-juice,simple-syrup,mint-leaf",60
"ice-cubes,absolut-mandrin,lemon-juice,simple-syrup,chocolate-sauce,lemon-lime-soda,kiwi",49
"absolut-apeach,tea-hot,runny-honey,orange,ginger",60
"crushed-ice,absolut-pears,lemon-juice,kiwi,cucumber,sugar-superfine",65
"ice-cubes,absolut-grapevine,lemon-juice,elderflower-liqueur,simple-syrup,soda-water,lemon,cherry,mint-leaf",100
"crushed-ice,absolut-pears,espresso-coffee-cold,sugar-superfine",34
"ice-cubes,absolut-mandrin,lemon-juice,simple-syrup",50
"ice-cubes,absolut-wild-tea,lemon-juice,simple-syrup",50
"ice-cubes,absolut-ruby-red,absolut-mandrin,absolut-citron,lime-juice,simple-syrup",40
"absolut-raspberri,blueberry-syrup,cranberry-juice-hot,orange",44
"absolut-raspberri,blackberry-syrup,cranberry-juice-hot,orange",43
"ice-cubes,absolut-mandrin,ginger-ale,orange",50
"ice-cubes,absolut-mandrin,cola,orange,straw",30
"ice-cubes,absolut-citron,lime-and-lemongrass-cordial,melon-liqueur,passionfruit-juice,lime,mint-leaf,orange",50
"crushed-ice,ice-cubes,absolut-mango,lemon-juice,peach,sugar-superfine",50
"crushed-ice,absolut-mango,simple-syrup,lime,orange",100
"ice-cubes,crushed-ice,absolut-berri-acai,lemon-juice,pineapple,sugar-superfine",50
"ice-cubes,absolut-mandrin,lemon-juice,simple-syrup",40
"ice-cubes,absolut-mandrin,lime-juice,lemon-lime-soda,raspberry,pineapple",40
"ice-cubes,absolut-mango,lime-juice,triple-sec,mango-puree",50
"ice-cubes,absolut-mango,lemon-juice,simple-syrup,lemon",62
"crushed-ice,absolut-mango,lime,sugar-superfine,mint-leaf,soda-water,mango",66
"ice-cubes,absolut-mango,simple-syrup,lemon-juice,soda-water,mango",100
"ice-cubes,absolut-pears,apple-juice,lemon-juice,simple-syrup",60
"ice-cubes,absolut-wild-tea,lime-juice,simple-syrup,blackberry",50
"ice-cubes,absolut-pears,cranberry-juice,lemon-juice,simple-syrup,creme-de-cassis,pear",60
"ice-cubes,absolut-mango,orange-juice,orange",50
"ice-cubes,absolut-pears,mango-puree,simple-syrup,lemon-juice,soda-water,lemon",50
"ice-cubes,absolut-pears,cranberry-juice,apple-juice,lime",50
"crushed-ice,absolut-citron,pineapple,sugar-superfine",40
"crushed-ice,absolut-pears,pear,cinnamon,sugar-superfine",50
"ice-cubes,absolut-vodka,amaretto",50
"ice-cubes,absolut-vodka,cranberry-juice,lime-juice,lemon-lime-soda,mint-leaf,red-currant",100
"ice-cubes,absolut-vodka,lemon-juice,pomegranate-juice,soda-water,mint-leaf",50
"ice-cubes,absolut-orient-apple,ginger-ale,lemon",50
"crushed-ice,absolut-mango,lemon-juice,passionfruit,sugar-superfine",50
"ice-cubes,absolut-pears,guava-nectar,mango-nectar,lemon-juice,peach-nectar,ginger-ale,lime",48
"ice-cubes,absolut-citron,passionfruit-juice,soda-water,lemon-juice,lime-juice,simple-syrup,lime",50
"ice-cubes,crushed-ice,absolut-pears,lychee-juice,melon",44
"ice-cubes,absolut-pears,lemon-juice,lemon-lime-soda,lemon,straw",55
"ice-cubes,absolut-pears,apple-juice,lime-juice,elderflower-cordial,ginger-ale,cilantro",100
"ice-cubes,absolut-pears,simple-syrup,lemon-juice,pear-puree,pear",87
"ice-cubes,absolut-vodka,peach-puree,champagne",30
"ice-cubes,absolut-vodka,kahlua,lemon-lime-soda",20
"ice-cubes,absolut-vodka,lemon-juice,orange-liqueur,soda-water,lemon",45
"ice-cubes,absolut-pears,lime-juice,lemon-lime-soda,mint-leaf,pear",50
"ice-cubes,crushed-ice,absolut-vodka,pear-puree,simple-syrup,pear",60
"crushed-ice,absolut-apeach,lemon,lime,sugar-superfine",50
"ice-cubes,absolut-pears,lemon-juice,simple-syrup,lemonade,pear",51
"ice-cubes,absolut-peppar,kahlua,milk",40
"ice-cubes,absolut-mango,simple-syrup,pineapple",55
"ice-cubes,absolut-pears,lemon-juice,simple-syrup,pear",100
"ice-cubes,absolut-vodka,simple-syrup,peach",40
"ice-cubes,absolut-pears,apple-juice,grenadine",40
"ice-cubes,absolut-raspberri,blue-curacao,orange-liqueur",40
"absolut-raspberri,champagne,raspberry",27
"ice-cubes,absolut-mango,simple-syrup,kiwi",50
"ice-cubes,absolut-raspberri,orange-juice,orange",30
"ice-cubes,absolut-raspberri,lemon-lime-soda,lime",50
"ice-cubes,absolut-raspberri,orange-juice,orange,raspberry",30
"ice-cubes,absolut-100,tonic-water,lime",50
"ice-cubes,absolut-raspberri,cranberry-juice,pineapple-juice,pineapple,raspberry",33
"ice-cubes,absolut-vodka,pineapple-juice,soda-water,mint-leaf",50
"ice-cubes,absolut-raspberri,lemon-juice,simple-syrup,soda-water,raspberry",67
"ice-cubes,absolut-raspberri,simple-syrup,blueberry",20
"ice-cubes,absolut-raspberri,cranberry-juice,pineapple,raspberry",40
"ice-cubes,absolut-raspberri,lime-cordial,raspberry-soda,lime,raspberry",30
"ice-cubes,absolut-pears,ice-tea,lemon",50
"ice-cubes,absolut-raspberri,lime-juice,ginger-ale,raspberry",50
"ice-cubes,absolut-raspberri,grapefruit-juice,cranberry-juice,orange",50
"ice-cubes,absolut-raspberri,blue-curacao,lime-cordial,lemon-lime-soda,lemon,raspberry",40
"ice-cubes,absolut-raspberri,cranberry-juice,lime-juice,lemon-lime-soda,lime",30
"absolut-raspberri,champagne,raspberry",30
"ice-cubes,crushed-ice,absolut-pears,mango-puree,lemon-juice,simple-syrup,soda-water,lemon",50
"ice-cubes,absolut-raspberri,grenadine,orange-juice,orange",50
"ice-cubes,absolut-raspberri,lime-juice,simple-syrup,soda-water,lime,raspberry",20
"ice-cubes,absolut-raspberri,simple-syrup,raspberry,lime,orange",50
"ice-cubes,absolut-pears,lemon-lime-soda,lemon",80
"crushed-ice,absolut-apeach,lemon-juice,plum,sugar-superfine,ginger",65
"ice-cubes,absolut-raspberri,lime-and-lemongrass-cordial,lime,raspberry",40
"ice-cubes,absolut-raspberri,white-cacao-liqueur,simple-syrup,raspberry",50
"crushed-ice,absolut-raspberri,raspberry",30
"ice-cubes,absolut-raspberri,lemon-juice,simple-syrup",40
"ice-cubes,absolut-raspberri,orange-liqueur,grapefruit-juice,lemon-juice,grapefruit,raspberry",60
"crushed-ice,absolut-raspberri,apple-liqueur,grapefruit-juice,apple,raspberry",50
"ice-cubes,absolut-raspberri,cranberry-juice,blackberry-liqueur",40
"ice-cubes,absolut-raspberri,simple-syrup,raspberry",10
"ice-cubes,absolut-raspberri,white-cranberry-juice,orange-liqueur,lime",40
"ice-cubes,absolut-raspberri,tonic-water,lemon",39
"absolut-ruby-red,apple-juice,simple-syrup,apple,straw",50
"ice-cubes,absolut-raspberri,soda-water,orange,raspberry",20
"ice-cubes,absolut-raspberri,lemon-juice,simple-syrup,lime,mint-leaf",40
"ice-cubes,absolut-pears,lemon-juice,simple-syrup,pomegranate-juice,raspberry",40
"ice-cubes,absolut-raspberri,lemon",10
"crushed-ice,absolut-ruby-red,lemon-juice,creme-de-mure,simple-syrup,blackberry",66
"absolut-raspberri,tea-hot,runny-honey",50
"absolut-ruby-red,cranberry-juice,champagne",55
"ice-cubes,absolut-raspberri,orange-liqueur,cranberry-juice,lime-juice,orange",49
"ice-cubes,absolut-raspberri,raspberry-liqueur,white-chocolate-liqueur,cream",53
"ice-cubes,absolut-raspberri,dry-vermouth,lemon,raspberry",30
"ice-cubes,absolut-ruby-red,runny-honey,lemon-juice,mint-leaf",68
"absolut-ruby-red,cranberry-juice,champagne",40
"ice-cubes,absolut-raspberri,brown-cacao-liqueur,cream,kahlua,egg-yolk",40
"ice-cubes,absolut-raspberri,lemon-lime-soda,raspberry",50
"crushed-ice,absolut-pears,pineapple,sugar-superfine,rosemary",65
"crushed-ice,absolut-raspberri,black-currant-liqueur,simple-syrup,lime-juice,raspberry",50
"crushed-ice,absolut-ruby-red,elderflower-liqueur,grapefruit,pomegranate-seed",100
"ice-cubes,absolut-ruby-red,grapefruit-juice,grapefruit",50
"crushed-ice,absolut-ruby-red,lime-juice,blood-orange-red-grapefruit,soda-water",67
"ice-cubes,absolut-ruby-red,cranberry-juice,blood-orange-red-grapefruit",50
"ice-cubes,absolut-ruby-red,rose-wine,orange-soda,grapefruit",44
"ice-cubes,absolut-ruby-red,grapefruit-juice,lime-juice,maraschino-liqueur,simple-syrup,cherry",50
"ice-cubes,absolut-ruby-red,simple-syrup,grapefruit",10
"ice-cubes,absolut-ruby-red,lime-juice,ginger-beer,lime",60
"ice-cubes,absolut-pears,lime-juice,ginger-beer,pear",40
"crushed-ice,ice-cubes,absolut-ruby-red,lime,sugar-superfine",65
"crushed-ice,ice-cubes,absolut-ruby-red,grape,sugar-superfine",50
"ice-cubes,absolut-ruby-red,lemon-juice,simple-syrup,cherry,lemon",53
"ice-cubes,absolut-mandrin,spicy-syrup,tonic-water",20
"ice-cubes,absolut-ruby-red,tonic-water,lime",50
"ice-cubes,absolut-100,kahlua",50
"ice-cubes,absolut-vodka,lemon-juice,simple-syrup,egg-white,soda-water",50
"ice-cubes,absolut-apeach,cranberry-juice,orange-juice,peach",50
"crushed-ice,absolut-ruby-red,figs-fresh,sugar-superfine",65
"ice-cubes,absolut-100,apple-juice-fresh-pressed,lemon-juice,creme-de-cassis,simple-syrup",60
"ice-cubes,crushed-ice,absolut-pears,apple-juice,cinnamon-syrup,lime-juice,mint-leaf",70
"crushed-ice,ice-cubes,absolut-berri-acai,pineapple,lemon,sugar-superfine",50
"apple-liqueur,absolut-tune",50
"ice-cubes,absolut-vodka,blue-curacao,elderflower-liqueur,lemon-juice,tonic-water,lemon",50
"ice-cubes,absolut-vodka,simple-syrup,lime-juice,lime",52
"blackberry-liqueur,absolut-tune",50
absolut-tune,50
"crushed-ice,absolut-ruby-red,brown-sugar,lime,grapefruit",50
"absolut-ruby-red,champagne",30
"ice-cubes,absolut-vodka,apple-juice-fresh-pressed,lemon-juice,orgeat-almond-syrup,almond",47
"ice-cubes,absolut-ruby-red,cranberry-juice,creme-de-peche,noilly-prat,grapefruit",55
"ice-cubes,cognac,lemon-juice,orange-curacao,simple-syrup,orange",33
"ice-cubes,absolut-vodka,tonic-water,lime",50
"crushed-ice,ice-cubes,absolut-ruby-red,pineapple,sugar-superfine",50
"ice-cubes,absolut-vodka,lime-cordial,lime",50
"ice-cubes,absolut-vanilia,kahlua,espresso,simple-syrup,coffee-bean",100
"ice-cubes,absolut-vanilia,mango-juice,strawberry-syrup,soda-water,mint-leaf,strawberry",40
"ice-cubes,crushed-ice,absolut-mango,lemon-juice,mango,pink-peppers,sugar-superfine",50
"orange-flavored-brandy,tequila,kahlua",22
"kahlua,creme-de-menthe-white,cream-liqueur",15
"ice-cubes,dry-vermouth,bourbon,lemon-juice,lemon",33
"ice-cubes,absolut-ruby-red,tangerine,basil,sugar-superfine",50
"ice-cubes,absolut-pears,apple-juice,cranberry-juice,lime",30
"ice-cubes,absolut-vodka,bourbon,light-rum,orange-juice,apple-juice-fresh-pressed,grenadine,melon-liqueur,cherry",12
"ice-cubes,tequila,black-currant-liqueur,simple-syrup,soda-water,lemon",22
"ice-cubes,absolut-kurant,strawberry-liqueur,lime-juice,tonic-water,lemon-lime-soda,mint-leaf,strawberry",30
"tequila,navy-rum,kahlua",22
"crushed-ice,absolut-ruby-red,lemon-juice,grape,star-anise,sugar-superfine",50
"raspberry-liqueur,absolut-tune",50
"bourbon,simple-syrup,bitters,champagne,peach",44
"ice-cubes,dry-vermouth,gin,kummel",42
"absolut-apeach,peach-nectar,prosecco",50
"ice-cubes,gin,dry-vermouth,yellow-chartreuse,orange-bitters,orange",44
"ice-cubes,cognac,gin,creme-de-menthe-white,maraschino-liqueur",35
"light-rum,tea-hot,orange-curacao,lemon",44
"ice-cubes,absolut-apeach,cranberry-juice,triple-sec,lime-juice,lemon",50
"ice-cubes,light-rum,red-wine,simple-syrup,lemon-juice,orange-juice,soda-water",33
"ice-cubes,cognac,lemon-juice,orange-curacao,simple-syrup,bitters,soda-water",11
"ice-cubes,absolut-apeach,pineapple-juice,lemon-juice,simple-syrup,soda-water,lemon",50
"ice-cubes,tequila,blue-curacao,lemon-juice,maraschino-liqueur,egg-white,bitter-lemon,lemon,maraschino-berry,mint-leaf,orange",40
"ice-cubes,absolut-vodka,bourbon,maraschino-berry",50
"ice-cubes,bourbon,dry-vermouth,blackberry-brandy,lemon-juice,lemon",33
"ice-cubes,gin,grapefruit-juice,pastis,simple-syrup",22
"crushed-ice,absolut-apeach,simple-syrup,lime",50
"ice-cubes,absolut-vanilia,apple-juice-fresh-pressed,white-wine,green-chartreuse",34
"ice-cubes,orange-juice,amaretto,triple-sec,grenadine,banana,orange",22
"elderflower-liqueur,absolut-tune",50
"crushed-ice,absolut-berri-acai,lemon-juice,cashew-nut,grape,sugar-superfine",50
"ice-cubes,light-rum,apricot-brandy,apple-juice,cranberry-juice,lime-juice,simple-syrup",39
"ice-cubes,absolut-vodka,grapefruit-juice,mandarines-liqueur,campari,grapefruit",47
