players	count	points
Chase Budinger,Kyle Lowry,Luis Scola,Shane Battier,Trevor Ariza	2	6.5
Chauncey Billups,Chris Andersen,Chucky Atkins,Kenyon Martin,Linas Kleiza	1	3.0
Chauncey Billups,Chris Andersen,Dahntay Jones,J.R. Smith,Kenyon Martin	7	6.142857142857143
Chauncey Billups,Chris Andersen,Dahntay Jones,J.R. Smith,Nene Hilario	1	2.0
Chauncey Billups,Chris Andersen,Dahntay Jones,Kenyon Martin,Linas Kleiza	1	2.0
Chauncey Billups,Chris Andersen,Dahntay Jones,Linas Kleiza,Nene Hilario	2	5.5
Chauncey Billups,Chris Andersen,J.R. Smith,Joey Graham,Johan Petro	1	4.0
Chauncey Billups,Chris Andersen,J.R. Smith,Joey Graham,Kenyon Martin	4	5.25
Chauncey Billups,Chris Andersen,J.R. Smith,Joey Graham,Malik Allen	2	2.5
Chauncey Billups,Chris Andersen,J.R. Smith,Joey Graham,Nene Hilario	5	3.0
Chauncey Billups,Chris Andersen,J.R. Smith,Joey Graham,Ty Lawson	1	2.0
Chauncey Billups,Chris Andersen,J.R. Smith,Kenyon Martin,Linas Kleiza	16	5.5625
Chauncey Billups,Chris Andersen,J.R. Smith,Kenyon Martin,Renaldo Balkman	1	2.0
Chauncey Billups,Chris Andersen,J.R. Smith,Kenyon Martin,Ty Lawson	4	11.0
Chauncey Billups,Chris Andersen,J.R. Smith,Linas Kleiza,Nene Hilario	13	4.538461538461538
Chauncey Billups,Chris Andersen,J.R. Smith,Linas Kleiza,Renaldo Balkman	7	5.285714285714286
Chauncey Billups,Chris Andersen,J.R. Smith,Malik Allen,Ty Lawson	1	3.0
Chauncey Billups,Chris Andersen,J.R. Smith,Nene Hilario,Renaldo Balkman	1	2.0
Chauncey Billups,Chris Andersen,J.R. Smith,Nene Hilario,Ty Lawson	13	5.615384615384615
Chauncey Billups,Chris Andersen,Joey Graham,Kenyon Martin,Ty Lawson	1	5.0
Chauncey Billups,Chris Andersen,Joey Graham,Nene Hilario,Ty Lawson	2	5.5
Chauncey Billups,Chris Webber,Dale Davis,Richard Hamilton,Tayshaun Prince	2	10.0
Chauncey Billups,Chris Webber,Jason Maxiell,Richard Hamilton,Tayshaun Prince	6	16.666666666666668
Chauncey Billups,Chris Webber,Jason Maxiell,Ronald Murray,Tayshaun Prince	2	16.0
Chauncey Billups,Chris Webber,Lindsey Hunter,Rasheed Wallace,Tayshaun Prince	5	5.0
Chauncey Billups,Chris Webber,Lindsey Hunter,Richard Hamilton,Tayshaun Prince	1	2.0
Chauncey Billups,Chris Webber,Nazr Mohammed,Richard Hamilton,Tayshaun Prince	1	6.0
Chauncey Billups,Chris Webber,Rasheed Wallace,Richard Hamilton,Tayshaun Prince	32	28.6875
Chauncey Billups,Chris Webber,Rasheed Wallace,Ronald Murray,Tayshaun Prince	3	10.666666666666666
Chauncey Billups,Chucky Atkins,J.R. Smith,Kenyon Martin,Nene Hilario	2	9.5
Chauncey Billups,Chucky Atkins,J.R. Smith,Linas Kleiza,Nene Hilario	2	4.0
Chauncey Billups,Chucky Atkins,Kenyon Martin,Linas Kleiza,Nene Hilario	1	4.0
Chauncey Billups,Dahntay Jones,J.R. Smith,Kenyon Martin,Linas Kleiza	1	4.0
Chauncey Billups,Dahntay Jones,J.R. Smith,Kenyon Martin,Nene Hilario	15	17.733333333333334
Chauncey Billups,Dahntay Jones,J.R. Smith,Linas Kleiza,Nene Hilario	1	4.0
Chauncey Billups,Dahntay Jones,J.R. Smith,Linas Kleiza,Renaldo Balkman	1	2.0
Chauncey Billups,Dahntay Jones,Jason Hart,Linas Kleiza,Nene Hilario	1	2.0
Chauncey Billups,Dahntay Jones,Kenyon Martin,Linas Kleiza,Nene Hilario	6	13.333333333333334
Chauncey Billups,Dahntay Jones,Kenyon Martin,Linas Kleiza,Renaldo Balkman	1	2.0
Chauncey Billups,Dale Davis,Jason Maxiell,Richard Hamilton,Tayshaun Prince	4	4.5
Chauncey Billups,Dale Davis,Jason Maxiell,Ronald Murray,Tayshaun Prince	4	4.0
Chauncey Billups,Dale Davis,Lindsey Hunter,Rasheed Wallace,Tayshaun Prince	2	3.0
Chauncey Billups,Dale Davis,Lindsey Hunter,Richard Hamilton,Tayshaun Prince	2	4.0
Chauncey Billups,Dale Davis,Rasheed Wallace,Richard Hamilton,Tayshaun Prince	15	9.0
Chauncey Billups,Dale Davis,Rasheed Wallace,Ronald Murray,Tayshaun Prince	3	3.3333333333333335
Chauncey Billups,J.R. Smith,Joey Graham,Johan Petro,Nene Hilario	1	11.0
Chauncey Billups,J.R. Smith,Joey Graham,Kenyon Martin,Nene Hilario	5	4.8
Chauncey Billups,J.R. Smith,Johan Petro,Kenyon Martin,Linas Kleiza	1	3.0
Chauncey Billups,J.R. Smith,Kenyon Martin,Linas Kleiza,Nene Hilario	11	6.909090909090909
Chauncey Billups,J.R. Smith,Kenyon Martin,Linas Kleiza,Renaldo Balkman	3	4.666666666666667
Chauncey Billups,J.R. Smith,Kenyon Martin,Nene Hilario,Renaldo Balkman	2	18.0
Chauncey Billups,J.R. Smith,Kenyon Martin,Nene Hilario,Ty Lawson	8	4.375
Chauncey Billups,J.R. Smith,Linas Kleiza,Nene Hilario,Renaldo Balkman	7	4.571428571428571
Chauncey Billups,J.R. Smith,Malik Allen,Nene Hilario,Ty Lawson	1	2.0
Chauncey Billups,Jarvis Hayes,Jason Maxiell,Juan Dixon,Rasheed Wallace	1	18.0
Chauncey Billups,Jarvis Hayes,Jason Maxiell,Juan Dixon,Theo Ratliff	1	2.0
Chauncey Billups,Jarvis Hayes,Jason Maxiell,Nazr Mohammed,Richard Hamilton	3	4.333333333333333
Chauncey Billups,Jarvis Hayes,Jason Maxiell,Nazr Mohammed,Ronald Murray	3	3.3333333333333335
Chauncey Billups,Jarvis Hayes,Jason Maxiell,Primoz Brezec,Richard Hamilton	1	10.0
Chauncey Billups,Jarvis Hayes,Jason Maxiell,Rasheed Wallace,Richard Hamilton	14	4.571428571428571
Chauncey Billups,Jarvis Hayes,Jason Maxiell,Rasheed Wallace,Rodney Stuckey	3	3.0
Chauncey Billups,Jarvis Hayes,Jason Maxiell,Rasheed Wallace,Ronald Murray	1	9.0
Chauncey Billups,Jarvis Hayes,Jason Maxiell,Rasheed Wallace,Tayshaun Prince	3	10.0
Chauncey Billups,Jarvis Hayes,Jason Maxiell,Rodney Stuckey,Theo Ratliff	1	2.0
Chauncey Billups,Jarvis Hayes,Nazr Mohammed,Rasheed Wallace,Richard Hamilton	1	6.0
Chauncey Billups,Jarvis Hayes,Nazr Mohammed,Rasheed Wallace,Tayshaun Prince	2	8.0
Chauncey Billups,Jarvis Hayes,Nazr Mohammed,Richard Hamilton,Tayshaun Prince	2	5.0
Chauncey Billups,Jarvis Hayes,Primoz Brezec,Richard Hamilton,Tayshaun Prince	1	3.0
Chauncey Billups,Jarvis Hayes,Rasheed Wallace,Richard Hamilton,Tayshaun Prince	6	4.5
Chauncey Billups,Jarvis Hayes,Rasheed Wallace,Richard Hamilton,Theo Ratliff	1	2.0
Chauncey Billups,Jarvis Hayes,Rasheed Wallace,Tayshaun Prince,Theo Ratliff	1	7.0
Chauncey Billups,Jason Maxiell,Juan Dixon,Rasheed Wallace,Tayshaun Prince	1	2.0
Chauncey Billups,Jason Maxiell,Juan Dixon,Tayshaun Prince,Theo Ratliff	1	2.0
Chauncey Billups,Jason Maxiell,Kwame Brown,Rodney Stuckey,Tayshaun Prince	1	4.0
Chauncey Billups,Jason Maxiell,Lindsey Hunter,Rasheed Wallace,Richard Hamilton	1	5.0
Chauncey Billups,Jason Maxiell,Lindsey Hunter,Rasheed Wallace,Tayshaun Prince	2	3.5
Chauncey Billups,Jason Maxiell,Lindsey Hunter,Richard Hamilton,Tayshaun Prince	2	2.0
Chauncey Billups,Jason Maxiell,Nazr Mohammed,Richard Hamilton,Tayshaun Prince	4	6.5
Chauncey Billups,Jason Maxiell,Nazr Mohammed,Ronald Murray,Tayshaun Prince	1	8.0
Chauncey Billups,Jason Maxiell,Rasheed Wallace,Richard Hamilton,Tayshaun Prince	35	7.714285714285714
Chauncey Billups,Jason Maxiell,Rasheed Wallace,Rodney Stuckey,Tayshaun Prince	3	2.6666666666666665
Chauncey Billups,Jason Maxiell,Rasheed Wallace,Ronald Murray,Tayshaun Prince	4	14.0
Chauncey Billups,Jason Maxiell,Richard Hamilton,Tayshaun Prince,Walter Herrmann	1	2.0
Chauncey Billups,Juan Dixon,Rasheed Wallace,Tayshaun Prince,Walter Herrmann	1	2.0
Chauncey Billups,Lindsey Hunter,Nazr Mohammed,Rasheed Wallace,Tayshaun Prince	1	2.0
Chauncey Billups,Lindsey Hunter,Rasheed Wallace,Richard Hamilton,Tayshaun Prince	5	6.2
Chauncey Billups,Lindsey Hunter,Rasheed Wallace,Ronald Murray,Tayshaun Prince	1	4.0
Chauncey Billups,Nazr Mohammed,Rasheed Wallace,Richard Hamilton,Ronald Murray	2	2.0
Chauncey Billups,Nazr Mohammed,Rasheed Wallace,Richard Hamilton,Tayshaun Prince	27	19.74074074074074
Chauncey Billups,Nazr Mohammed,Rasheed Wallace,Ronald Murray,Tayshaun Prince	6	7.0
Chauncey Billups,Nazr Mohammed,Richard Hamilton,Ronald Murray,Tayshaun Prince	1	8.0
Chauncey Billups,Primoz Brezec,Richard Hamilton,Tayshaun Prince,Walter Herrmann	1	2.0
Chauncey Billups,Rasheed Wallace,Richard Hamilton,Ronald Murray,Tayshaun Prince	13	6.769230769230769
Chauncey Billups,Rasheed Wallace,Richard Hamilton,Tayshaun Prince,Theo Ratliff	3	9.666666666666666
Chauncey Billups,Rasheed Wallace,Richard Hamilton,Tayshaun Prince,Walter Herrmann	2	9.0
Cheick Samb,Jarvis Hayes,Jason Maxiell,Richard Hamilton,Ronald Murray	1	4.0
Cheick Samb,Jarvis Hayes,Rasheed Wallace,Richard Hamilton,Ronald Murray	1	6.0
Cheick Samb,Jarvis Hayes,Richard Hamilton,Ronald Murray,Tayshaun Prince	1	8.0
Cheikh Samb,Chris Duhon,Chris Wilcox,Demetris Nichols,Wilson Chandler	1	2.0
Cheikh Samb,Chris Wilcox,Demetris Nichols,Larry Hughes,Nate Robinson	1	6.0
Cheikh Samb,Chucky Atkins,Dahntay Jones,Linas Kleiza,Renaldo Balkman	1	4.0
Cheikh Samb,Chucky Atkins,J.R. Smith,Linas Kleiza,Renaldo Balkman	2	12.5
Cheikh Samb,DeAndre Jordan,Fred Jones,Jason Hart,Steve Novak	1	4.0
Cheikh Samb,DeAndre Jordan,Fred Jones,Ricky Davis,Steve Novak	1	2.0
Cheikh Samb,DeAndre Jordan,Jason Hart,Mardy Collins,Steve Novak	1	7.0
Cheikh Samb,Demetris Nichols,Larry Hughes,Nate Robinson,Quentin Richardson	1	4.0
Chris Andersen,Chris Paul,David West,Jannero Pargo,Peja Stojakovic	1	3.0
Chris Andersen,Chucky Atkins,Dahntay Jones,J.R. Smith,Linas Kleiza	1	2.0
Chris Andersen,Chucky Atkins,Dahntay Jones,J.R. Smith,Renaldo Balkman	1	5.0
Chris Andersen,Chucky Atkins,Dahntay Jones,Linas Kleiza,Renaldo Balkman	1	4.0
Chris Andersen,Chucky Atkins,J.R. Smith,Linas Kleiza,Renaldo Balkman	1	2.0
Chris Andersen,Dahntay Jones,J.R. Smith,Johan Petro,Linas Kleiza	1	2.0
Chris Andersen,Dahntay Jones,J.R. Smith,Johan Petro,Sonny Weems	1	5.0
Chris Andersen,Dahntay Jones,J.R. Smith,Linas Kleiza,Nene Hilario	1	3.0
Chris Andersen,Dahntay Jones,J.R. Smith,Linas Kleiza,Renaldo Balkman	1	4.0
Chris Andersen,Dahntay Jones,Johan Petro,Linas Kleiza,Sonny Weems	1	4.0
Chris Andersen,J.R. Smith,Jason Hart,Linas Kleiza,Renaldo Balkman	1	2.0
Chris Andersen,J.R. Smith,Joey Graham,Johan Petro,Ty Lawson	1	8.0
Chris Andersen,J.R. Smith,Joey Graham,Kenyon Martin,Ty Lawson	4	6.75
Chris Andersen,J.R. Smith,Joey Graham,Malik Allen,Ty Lawson	1	2.0
Chris Andersen,J.R. Smith,Joey Graham,Nene Hilario,Ty Lawson	5	6.4
Chris Andersen,Jannero Pargo,Julian Wright,Mike James,Ryan Bowen	1	11.0
Chris Andersen,Jason Hart,Linas Kleiza,Renaldo Balkman,Sonny Weems	2	3.5
Chris Bosh,Darrick Martin,Fred Jones,Jorge Garbajosa,Morris Peterson	1	2.0
Chris Bosh,Darrick Martin,Jamario Moon,Jason Kapono,Juan Dixon	1	4.0
Chris Bosh,Darrick Martin,Joey Graham,Jorge Garbajosa,Morris Peterson	1	2.0
Chris Bosh,Darrick Martin,Joey Graham,Morris Peterson,Rasho Nesterovic	1	6.0
Chris Bosh,Darrick Martin,Jorge Garbajosa,Juan Dixon,Kris Humphries	1	2.0
Chris Bosh,DeMar DeRozan,Hedo Turkoglu,Jarrett Jack,Marco Belinelli	1	2.0
Chris Bosh,DeMar DeRozan,Hedo Turkoglu,Jarrett Jack,Pops Mensah-Bonsu	1	2.0
Chris Bosh,DeMar DeRozan,Hedo Turkoglu,Jarrett Jack,Rasho Nesterovic	4	9.75
Chris Bosh,DeMar DeRozan,Hedo Turkoglu,Jarrett Jack,Reggie Evans	1	2.0
Chris Bosh,DeMar DeRozan,Hedo Turkoglu,Jarrett Jack,Sonny Weems	2	6.0
Chris Bosh,DeMar DeRozan,Hedo Turkoglu,Jose Calderon,Rasho Nesterovic	2	3.0
Chris Bosh,DeMar DeRozan,Hedo Turkoglu,Jose Calderon,Reggie Evans	1	4.0
Chris Bosh,DeMar DeRozan,Jarrett Jack,Marco Belinelli,Reggie Evans	2	7.5
Chris Bosh,DeMar DeRozan,Jarrett Jack,Reggie Evans,Sonny Weems	1	6.0
Chris Bosh,DeMar DeRozan,Jose Calderon,Rasho Nesterovic,Sonny Weems	1	2.0
Chris Bosh,DeMar DeRozan,Jose Calderon,Reggie Evans,Sonny Weems	1	4.0
Chris Bosh,Fred Jones,Joey Graham,Jorge Garbajosa,Jose Calderon	2	3.0
Chris Bosh,Fred Jones,Joey Graham,Jorge Garbajosa,T.J. Ford	2	3.0
Chris Bosh,Fred Jones,Joey Graham,Jose Calderon,Morris Peterson	1	8.0
Chris Bosh,Fred Jones,Joey Graham,Morris Peterson,T.J. Ford	1	4.0
Chris Bosh,Fred Jones,Jorge Garbajosa,Jose Calderon,Morris Peterson	4	5.0
Chris Bosh,Fred Jones,Jorge Garbajosa,Jose Calderon,T.J. Ford	1	2.0
Chris Bosh,Fred Jones,Jorge Garbajosa,Kris Humphries,T.J. Ford	1	16.0
Chris Bosh,Fred Jones,Jorge Garbajosa,Morris Peterson,T.J. Ford	2	14.0
Chris Bosh,Fred Jones,Jose Calderon,Kris Humphries,Morris Peterson	1	6.0
Chris Bosh,Fred Jones,Jose Calderon,Rasho Nesterovic,T.J. Ford	1	2.0
Chris Bosh,Fred Jones,Kris Humphries,Morris Peterson,T.J. Ford	1	4.0
Chris Bosh,Fred Jones,Morris Peterson,Rasho Nesterovic,T.J. Ford	1	4.0
Chris Bosh,Fred Jones,Morris Peterson,T.J. Ford,Uros Slokar	1	2.0
Chris Bosh,Hassan Adams,Jason Kapono,Jermaine O'Neal,Jose Calderon	1	4.0
Chris Bosh,Hedo Turkoglu,Jarrett Jack,Jose Calderon,Marco Belinelli	1	18.0
Chris Bosh,Hedo Turkoglu,Jarrett Jack,Jose Calderon,Rasho Nesterovic	2	9.5
Chris Bosh,Hedo Turkoglu,Jarrett Jack,Marco Belinelli,Pops Mensah-Bonsu	4	5.75
Chris Bosh,Hedo Turkoglu,Jarrett Jack,Marco Belinelli,Rasho Nesterovic	2	4.5
Chris Bosh,Hedo Turkoglu,Jarrett Jack,Marco Belinelli,Sonny Weems	1	8.0
Chris Bosh,Hedo Turkoglu,Jose Calderon,Marco Belinelli,Rasho Nesterovic	2	3.0
Chris Bosh,Hedo Turkoglu,Jose Calderon,Marco Belinelli,Sonny Weems	2	2.0
Chris Bosh,Hedo Turkoglu,Jose Calderon,Reggie Evans,Sonny Weems	2	5.5
Chris Bosh,Hedo Turkoglu,Marco Belinelli,Marcus Banks,Pops Mensah-Bonsu	1	7.0
Chris Bosh,Jake Voskuhl,Jamario Moon,Jason Kapono,Jose Calderon	1	4.0
Chris Bosh,Jake Voskuhl,Jamario Moon,Jason Kapono,Roko Ukic	2	2.5
Chris Bosh,Jake Voskuhl,Jason Kapono,Jose Calderon,Shawn Marion	3	3.0
Chris Bosh,Jake Voskuhl,Jason Kapono,Roko Ukic,Shawn Marion	3	4.666666666666667
Chris Bosh,Jamario Moon,Jason Kapono,Jermaine O'Neal,Jose Calderon	15	17.733333333333334
Chris Bosh,Jamario Moon,Jason Kapono,Jermaine O'Neal,Roko Ukic	3	5.666666666666667
Chris Bosh,Jamario Moon,Jason Kapono,Jermaine O'Neal,Will Solomon	3	2.6666666666666665
Chris Bosh,Jamario Moon,Jason Kapono,Joey Graham,Jose Calderon	1	14.0
Chris Bosh,Jamario Moon,Jason Kapono,Joey Graham,Roko Ukic	3	4.333333333333333
Chris Bosh,Jamario Moon,Jason Kapono,Jose Calderon,Juan Dixon	3	6.0
Chris Bosh,Jamario Moon,Jason Kapono,Jose Calderon,Kris Humphries	3	4.666666666666667
Chris Bosh,Jamario Moon,Jason Kapono,Jose Calderon,Rasho Nesterovic	3	4.0
Chris Bosh,Jamario Moon,Jason Kapono,Juan Dixon,Rasho Nesterovic	1	7.0
Chris Bosh,Jamario Moon,Jason Kapono,Kris Humphries,Roko Ukic	4	3.5
Chris Bosh,Jamario Moon,Jason Kapono,Kris Humphries,T.J. Ford	1	2.0
Chris Bosh,Jamario Moon,Jason Kapono,Kris Humphries,Will Solomon	2	8.0
Chris Bosh,Jamario Moon,Jason Kapono,Rasho Nesterovic,T.J. Ford	4	5.0
Chris Bosh,Jamario Moon,Jermaine O'Neal,Joey Graham,Jose Calderon	2	4.5
Chris Bosh,Jamario Moon,Joey Graham,Jose Calderon,Will Solomon	1	9.0
Chris Bosh,Jamario Moon,Joey Graham,Kris Humphries,Roko Ukic	1	2.0
Chris Bosh,Jamario Moon,Jose Calderon,Rasho Nesterovic,T.J. Ford	2	4.5
Chris Bosh,Jarrett Jack,Jose Calderon,Marco Belinelli,Pops Mensah-Bonsu	1	6.0
Chris Bosh,Jarrett Jack,Marco Belinelli,Rasho Nesterovic,Sonny Weems	2	3.0
Chris Bosh,Jason Kapono,Jermaine O'Neal,Joey Graham,Jose Calderon	9	4.222222222222222
Chris Bosh,Jason Kapono,Jermaine O'Neal,Joey Graham,Roko Ukic	3	4.0
Chris Bosh,Jason Kapono,Jermaine O'Neal,Joey Graham,Will Solomon	1	16.0
Chris Bosh,Jason Kapono,Joey Graham,Jose Calderon,Kris Humphries	3	5.666666666666667
Chris Bosh,Jason Kapono,Joey Graham,Jose Calderon,Pops Mensah-Bonsu	3	7.333333333333333
Chris Bosh,Jason Kapono,Joey Graham,Jose Calderon,Shawn Marion	5	4.0
Chris Bosh,Jason Kapono,Joey Graham,Kris Humphries,Roko Ukic	4	8.25
Chris Bosh,Jason Kapono,Joey Graham,Kris Humphries,Will Solomon	3	4.666666666666667
Chris Bosh,Jason Kapono,Joey Graham,Patrick O'Bryant,Quincy Douby	1	5.0
Chris Bosh,Jason Kapono,Joey Graham,Patrick O'Bryant,Roko Ukic	3	7.333333333333333
Chris Bosh,Jason Kapono,Joey Graham,Pops Mensah-Bonsu,Roko Ukic	7	7.571428571428571
Chris Bosh,Jason Kapono,Joey Graham,Rasho Nesterovic,T.J. Ford	1	8.0
Chris Bosh,Jason Kapono,Joey Graham,Roko Ukic,Shawn Marion	7	6.142857142857143
Chris Bosh,Jason Kapono,Jose Calderon,Patrick O'Bryant,Shawn Marion	1	4.0
Chris Bosh,Jason Kapono,Jose Calderon,Pops Mensah-Bonsu,Shawn Marion	1	4.0
Chris Bosh,Jason Kapono,Patrick O'Bryant,Quincy Douby,Shawn Marion	1	2.0
Chris Bosh,Jason Kapono,Patrick O'Bryant,Roko Ukic,Shawn Marion	2	2.0
Chris Bosh,Jason Kapono,Pops Mensah-Bonsu,Roko Ukic,Shawn Marion	2	5.0
Chris Bosh,Joey Graham,Jorge Garbajosa,Jose Calderon,Kris Humphries	1	2.0
Chris Bosh,Joey Graham,Jorge Garbajosa,Jose Calderon,Morris Peterson	10	4.7
Chris Bosh,Joey Graham,Jorge Garbajosa,Morris Peterson,T.J. Ford	4	4.75
Chris Bosh,Joey Graham,Jorge Garbajosa,Rasho Nesterovic,T.J. Ford	1	6.0
Chris Bosh,Joey Graham,Jose Calderon,Juan Dixon,Kris Humphries	7	7.142857142857143
Chris Bosh,Joey Graham,Jose Calderon,Juan Dixon,P.J. Tucker	1	6.0
Chris Bosh,Joey Graham,Jose Calderon,Juan Dixon,Rasho Nesterovic	3	2.0
Chris Bosh,Joey Graham,Jose Calderon,Kris Humphries,Luke Jackson	1	3.0
Chris Bosh,Joey Graham,Jose Calderon,Kris Humphries,Morris Peterson	3	3.6666666666666665
Chris Bosh,Joey Graham,Jose Calderon,Luke Jackson,Rasho Nesterovic	1	5.0
Chris Bosh,Joey Graham,Jose Calderon,Morris Peterson,Rasho Nesterovic	4	6.0
Chris Bosh,Joey Graham,Jose Calderon,Pops Mensah-Bonsu,Quincy Douby	1	2.0
Chris Bosh,Joey Graham,Jose Calderon,Quincy Douby,Shawn Marion	1	4.0
Chris Bosh,Joey Graham,Jose Calderon,Rasho Nesterovic,T.J. Ford	1	2.0
Chris Bosh,Joey Graham,Jose Calderon,Roko Ukic,Shawn Marion	2	3.0
Chris Bosh,Joey Graham,Juan Dixon,Kris Humphries,T.J. Ford	4	4.5
Chris Bosh,Joey Graham,Juan Dixon,Rasho Nesterovic,T.J. Ford	1	16.0
Chris Bosh,Joey Graham,Marcus Banks,Roko Ukic,Shawn Marion	1	8.0
Chris Bosh,Joey Graham,Morris Peterson,Rasho Nesterovic,T.J. Ford	2	3.0
Chris Bosh,Joey Graham,Pops Mensah-Bonsu,Roko Ukic,Shawn Marion	1	2.0
Chris Bosh,Jorge Garbajosa,Jose Calderon,Morris Peterson,Rasho Nesterovic	1	2.0
Chris Bosh,Jorge Garbajosa,Jose Calderon,Morris Peterson,T.J. Ford	1	2.0
Chris Bosh,Jorge Garbajosa,Juan Dixon,Kris Humphries,T.J. Ford	2	6.0
Chris Bosh,Jorge Garbajosa,Juan Dixon,Rasho Nesterovic,T.J. Ford	5	17.0
Chris Bosh,Jorge Garbajosa,Morris Peterson,Rasho Nesterovic,T.J. Ford	10	12.6
Chris Bosh,Jose Calderon,Juan Dixon,Kris Humphries,Luke Jackson	2	5.0
Chris Bosh,Jose Calderon,Juan Dixon,Kris Humphries,Morris Peterson	7	7.0
Chris Bosh,Jose Calderon,Juan Dixon,Luke Jackson,Morris Peterson	1	2.0
Chris Bosh,Jose Calderon,Juan Dixon,Luke Jackson,Rasho Nesterovic	1	4.0
Chris Bosh,Jose Calderon,Juan Dixon,Morris Peterson,Rasho Nesterovic	2	6.0
Chris Bosh,Jose Calderon,Kris Humphries,Luke Jackson,Morris Peterson	1	5.0
Chris Bosh,Jose Calderon,Marco Belinelli,Reggie Evans,Sonny Weems	1	6.0
Chris Bosh,Jose Calderon,Patrick O'Bryant,Quincy Douby,Shawn Marion	1	8.0
Chris Bosh,Jose Calderon,Pops Mensah-Bonsu,Quincy Douby,Shawn Marion	1	4.0
Chris Bosh,Juan Dixon,Kris Humphries,Luke Jackson,T.J. Ford	1	3.0
Chris Bosh,Juan Dixon,Kris Humphries,Morris Peterson,T.J. Ford	2	9.0
Chris Bosh,Juan Dixon,Morris Peterson,Rasho Nesterovic,T.J. Ford	3	4.0
Chris Bosh,Kris Humphries,Luke Jackson,Morris Peterson,T.J. Ford	1	2.0
Chris Douglas-Roberts,Chris Quinn,Courtney Lee,Josh Boone,Kris Humphries	1	7.0
Chris Douglas-Roberts,Chris Quinn,Courtney Lee,Josh Boone,Trenton Hassell	1	6.0
Chris Douglas-Roberts,Chris Quinn,Jarvis Hayes,Kris Humphries,Terrence Williams	1	8.0
Chris Douglas-Roberts,Chris Quinn,Jarvis Hayes,Tony Battie,Yi Jianlian	1	2.0
Chris Douglas-Roberts,Chris Quinn,Josh Boone,Kris Humphries,Terrence Williams	3	4.0
Chris Douglas-Roberts,Chris Quinn,Kris Humphries,Terrence Williams,Tony Battie	1	3.0
Chris Douglas-Roberts,Chris Quinn,Kris Humphries,Terrence Williams,Trenton Hassell	1	4.0
Chris Douglas-Roberts,Chris Quinn,Kris Humphries,Terrence Williams,Yi Jianlian	4	4.25
Chris Douglas-Roberts,Courtney Lee,Devin Harris,Eduardo Najera,Josh Boone	1	4.0
Chris Douglas-Roberts,Courtney Lee,Devin Harris,Eduardo Najera,Sean Williams	1	4.0
Chris Douglas-Roberts,Courtney Lee,Devin Harris,Jarvis Hayes,Kris Humphries	1	4.0
Chris Douglas-Roberts,Courtney Lee,Devin Harris,Josh Boone,Keyon Dooling	1	7.0
Chris Douglas-Roberts,Courtney Lee,Devin Harris,Josh Boone,Kris Humphries	2	3.0
Chris Douglas-Roberts,Courtney Lee,Devin Harris,Josh Boone,Sean Williams	1	2.0
Chris Douglas-Roberts,Courtney Lee,Devin Harris,Josh Boone,Terrence Williams	1	5.0
Chris Douglas-Roberts,Courtney Lee,Devin Harris,Josh Boone,Trenton Hassell	1	2.0
Chris Douglas-Roberts,Courtney Lee,Devin Harris,Josh Boone,Yi Jianlian	2	7.0
Chris Douglas-Roberts,Courtney Lee,Devin Harris,Kris Humphries,Yi Jianlian	6	3.1666666666666665
Chris Douglas-Roberts,Courtney Lee,Devin Harris,Trenton Hassell,Yi Jianlian	1	4.0
Chris Douglas-Roberts,Courtney Lee,Eduardo Najera,Josh Boone,Rafer Alston	1	2.0
Chris Douglas-Roberts,Courtney Lee,Eduardo Najera,Josh Boone,Terrence Williams	1	5.0
Chris Douglas-Roberts,Courtney Lee,Jarvis Hayes,Keyon Dooling,Kris Humphries	1	9.0
Chris Douglas-Roberts,Courtney Lee,Josh Boone,Keyon Dooling,Kris Humphries	1	11.0
Chris Douglas-Roberts,Courtney Lee,Josh Boone,Keyon Dooling,Yi Jianlian	1	4.0
Chris Douglas-Roberts,Courtney Lee,Josh Boone,Kris Humphries,Terrence Williams	1	4.0
Chris Douglas-Roberts,Courtney Lee,Josh Boone,Rafer Alston,Sean Williams	1	2.0
Chris Douglas-Roberts,Courtney Lee,Josh Boone,Rafer Alston,Trenton Hassell	1	2.0
Chris Douglas-Roberts,Courtney Lee,Josh Boone,Rafer Alston,Yi Jianlian	1	5.0
Chris Douglas-Roberts,Courtney Lee,Josh Boone,Sean Williams,Terrence Williams	1	2.0
Chris Douglas-Roberts,Courtney Lee,Josh Boone,Terrence Williams,Yi Jianlian	1	2.0
Chris Douglas-Roberts,Courtney Lee,Rafer Alston,Sean Williams,Terrence Williams	1	2.0
Chris Douglas-Roberts,Courtney Lee,Sean Williams,Terrence Williams,Trenton Hassell	1	5.0
Chris Douglas-Roberts,Courtney Lee,Sean Williams,Terrence Williams,Yi Jianlian	1	10.0
Chris Douglas-Roberts,Devin Harris,Eduardo Najera,Josh Boone,Ryan Anderson	1	2.0
Chris Douglas-Roberts,Devin Harris,Eduardo Najera,Josh Boone,Vince Carter	1	2.0
Chris Douglas-Roberts,Devin Harris,Eduardo Najera,Keyon Dooling,Tony Battie	1	6.0
Chris Douglas-Roberts,Devin Harris,Jarvis Hayes,Josh Boone,Kris Humphries	1	4.0
Chris Douglas-Roberts,Devin Harris,Jarvis Hayes,Josh Boone,Ryan Anderson	2	3.0
